TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;3419.200000;1527651.70;;;;;;PJ;41755724000122;LESTE CREDIT PRECATÓRIOS I  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;20052.210000;20446359.16;;;;;;PJ;42154687000160;MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;158.470000;7326371.74;;;;;;PJ;42700626000150;STARS BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LP;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;12165.740000;8788989.20;;;;;;PJ;43866327000153;FG NOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;2700.000000;3564716.32;;;;;;PJ;45145657000185;LESTE CREDIT PRECATÓRIOS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;21250000.000000;18523346.61;;;;;;PJ;45445355000122;BEMOL CRÉDITO PESSOAL FIDC FINANCEIROS DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;1500.000000;116128.16;;;;;;PJ;45829761000199;FARMERS FIRST I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;8000.000000;693870.52;;;;;;PJ;45853976000145;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO IX;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;20538.590000;22747822.35;;;;;;PJ;46082763000120;MENTORE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;16319.870000;15981590.66;;;;;;PJ;46655552000139;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BULLLA CARTÕES RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;7867.470000;6283914.14;;;;;;PJ;46766050000185;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION II CONSIGNADOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;22554.310000;26749256.71;;;;;;PJ;47117579000130;CRÉDITO CORPORATIVO SOLIS ITER  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;11478.190000;10329377.24;;;;;;PJ;47117622000168;MT SOLIS EXT CAPITAL FIC FIDC RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;3659.270000;4279541.72;;;;;;PJ;47117685000114;SOLIS  KEDU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;3957.510000;4331066.59;;;;;;PJ;47117716000137;MCC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;2731.770000;285448.87;;;;;;PJ;47117740000176;ELLEVE NPL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;18313.180000;18721092.76;;;;;;PJ;47117773000116;SOLIS CONSIGNADO FEDERAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;1486.520000;1910989.75;;;;;;PJ;47117821000176;B33 FUNDO  DE INVESTIMENTO EM DIREITOS CREDITORIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;48464.780000;46276648.30;;;;;;PJ;47117855000160;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOL CONSIG - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;3000.000000;1910167.61;;;;;;PJ;47240785000133;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IS GREEN SOLFÁCIL V DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;917.510000;1116514.42;;;;;;PJ;47859927000145;NACIONAL CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;19687.490000;12135084.59;;;;;;PJ;48038416000125;EXT CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;1830.800000;2452160.76;;;;;;PJ;48965359000120;FATTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;3227.890000;3796800.09;;;;;;PJ;49007595000104;SP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;1936.510000;2606845.48;;;;;;PJ;49508860000120;LAVORO MULTICRÉDITO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;16111.710000;20356134.75;;;;;;PJ;49916151000183;ASA LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RESP. LTDA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;4526.000000;4773419.95;;;;;;PJ;49936440000144;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TURBI I DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;1470.000000;1077229.96;;;;;;PJ;50057356000130;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;1994.000000;2006379.23;;;;;;PJ;50089559000108;AGRICONNECTION FIAGRO;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;2369.480000;2996047.75;;;;;;PJ;51030944000142;DIRETA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL DE CLASSE  ÚNICA FECHADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;2549.300000;3988847.32;;;;;;PJ;51507998000156;LESTE CREDIT MD PRECATÓRIOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;826.430000;1046273.68;;;;;;PJ;51862553000194;EVERBLUE I FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;7778.830000;9208513.85;;;;;;PJ;52304780000167;STARS BANK I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;852.800000;1000707.05;;;;;;PJ;52498421000198;SOLAR PUGLIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;26985.630000;12605221.80;;;;;;PJ;54229771000184;CAMPANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;4700.630000;4563910.96;;;;;;PJ;54464892000100;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MT FGTS RECEIVABLES II;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;S;;;;;;3000.000000;3793773.15;;;;;;PJ;55140787000189;SOLIS RECEBÍVEIS COMERCIAIS II FI EM COTAS DE FI EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;9870.670000;10828648.97;;;;;;PJ;55581400000120;INSS SOLIS ITER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;19591.880000;22715064.10;;;;;;PJ;55633169000170;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOLIS MEUCASHCARD II RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;2956.230000;3527981.35;;;;;;PJ;56703001000157;CRÉDITO AZUL FIC DE FIDC - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;10299.540000;11333286.56;;;;;;PJ;57088975000130;MONTE SIÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;500.500000;519483.00;;;;;;PJ;57213492000110;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CONSÓRCIOS CONSORCIEI III RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;10000.000000;9242154.68;;;;;;PJ;57651404000162;APPIA FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;31876.570000;32187535.38;;;;;;PJ;57660236000171;INTRABANK SOLIDEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;249.050000;271437.10;;;;;;PJ;57691429000190;VERTIS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;6078.000000;5310208.95;;;;;;PJ;57777919000103;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SÃO PAULO FUTEBOL CLUBE - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;S;;;;;;4454.020000;5430380.33;;;;;;PJ;57811727000176;TERA CRED FV FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;4000.000000;4617235.95;;;;;;PJ;58510255000184;SOL AGORA GREEN III ESG FIDC IS SEGMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;948.790000;1056706.46;;;;;;PJ;59258058000182;AUDAX LION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;3000.000000;3034118.79;;;;;;PJ;59905357000161;HR DIGITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Cotas de Fundos;;N;;;;;;958.320000;1057318.40;;;;;;PJ;59927305000196;VGR CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Valores a pagar;Outros;N;Para negociação;;;;;;541883.17;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES - FIDC;30.910.762/0001-96;SOLIS SPECIALE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-11-30;1061182;980534362.44;Valores a receber;Outros;N;Para negociação;;;;;;28923.06;;;;VALORES A RECEBER;;;;;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Cotas de Fundos;;S;;0.000000;0.00;0.000000;0.00;3999.459046;2508773.62;;;;;;PJ;17474548000176;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS LF I - SEGMENTO FINANCEIRO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Cotas de Fundos;;S;;0.000000;0.00;0.000000;0.00;36191.948317;7965697.38;;;;;;PJ;31739396000117;LF III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Cotas de Fundos;;S;;0.000000;0.00;0.000000;0.00;47749.952863;51745448.94;;;;;;PJ;51769350000158;WBL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Cotas de Fundos;;S;;3.578666;9701.00;0.049271;133.94;5.541953;15107.01;;;;;;PJ;17000151000142;PETRA LIQUIDEZ FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI LP;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;;;Disponibilidades;;;;;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Valores a pagar;Outros;N;Para negociação;;;;;;1.64;;;;DESPESA DE TAXA SELIC;;;;;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Valores a pagar;Outros;N;Para negociação;;;;;;216.02;;;;TAXA DE ESCRITURA??O;;;;;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Valores a pagar;Outros;N;Para negociação;;;;;;1483.20;;;;TAXA DE CUST?DIA;;;;;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Valores a pagar;Outros;N;Para negociação;;;;;;3000.00;;;;DESPESA DE AUDITORIA;;;;;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Valores a pagar;Outros;N;Para negociação;;;;;;864.12;;;;TAXA DE CONTROLADORIA;;;;;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Valores a pagar;Outros;N;Para negociação;;;;;;1080.17;;;;TAXA DE GEST?O;;;;;;;;;;;
CLASSES - FIDC;31.739.328/0001-58;LF FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO FINANCEIRO;2025-11-30;1056308;62226581.42;Valores a pagar;Outros;N;Para negociação;;;;;;745.51;;;;DESPESA DE TAXA CETIP;;;;;;;;;;;
