TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
CLASSES - FIF;26.803.172/0001-97;NW1 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;2230.000000;592.11;;;PJ;02.773.542/0001-22;OPEA SECURITIZA;2030-10-09;S;DI1;DI de um dia;100.000000;9.070801;;S;N;
CLASSES - FIF;26.803.172/0001-97;NW1 FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO IE - RESPONSABILIDADE LIMITADA;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1.000000;5534310.86;;;PJ;09.347.083/0001-64;RESERVA REAL EM;2030-07-17;S;IPC;Índice de Preços ao Consumidor (IPC/FIPE);100.000000;10.000000;;S;N;
CLASSES - FIF;26.803.233/0001-16;XP DEB INCENT CDI CRÉD PRIV FIF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESP LTDA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;26120.000000;25817053.00;;;PJ;06.981.180/0001-16;CEMIG DISTRIBUIÇÃO S/A;2037-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.169628;;S;N;
CLASSES - FIF;26.803.233/0001-16;XP DEB INCENT CDI CRÉD PRIV FIF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESP LTDA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;13700.000000;13458861.81;;;PJ;42.276.907/0001-28;VLI MULTIMODAL S.A;2035-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.169553;;S;N;
CLASSES - FIF;27.477.166/0001-50;G5 CARMEL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-11-30;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;356.000000;44897.55;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRO;2025-12-15;S;DI1;DI de um dia;100.000000;9.000000;;S;N;
CLASSES - FIF;27.565.889/0001-00;GUILDER ZURICH PREV CLASSE DE  INVESTIMENTO MULTIMERCADO CRÉDITO  PRIVADO - RESP LIMITADA;2025-11-30;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;387.000000;500840.26;;;PJ;25.005.683/0001-09;VERTCOMPANHIASECURITIZADORA;2030-07-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;27.565.982/0001-15;PRECIOSO EM INFRA FI FINANCEIRO - CI INCENTIVADA DE INVESTIMENTO EM INFRA RF - RESP LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;434.000000;510808.30;;;PJ;20.223.016/0001-70;BELO MONTE TRAN;2031-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;4.743779;;S;N;
CLASSES - FIF;27.696.698/0001-88;G5 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;5758.000000;5627703.00;;;PJ;07.714.104/0001-07;GIGA MAIS FIBRA TELECOMUNICACOES S.A.;2031-07-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.584400;;S;N;
CLASSES - FIF;27.696.698/0001-88;G5 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1611.000000;1589412.76;;;PJ;07.714.104/0001-07;GIGA MAIS FIBRA TELECOMUNICACOES S.A.;2031-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.347900;;S;N;
CLASSES - FIF;27.928.267/0001-08;IDA DEBÊNTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1419.000000;1399985.54;;;PJ;07.714.104/0001-07;GIGA MAIS FIBRA TELECOMUNICACOES S.A.;2031-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;10.347900;;S;N;
CLASSES - FIF;27.928.267/0001-08;IDA DEBÊNTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRA RENDA FIXA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1371.000000;1384017.76;;;PJ;55.085.811/0001-24;EXES SECURITIZADORA S.A.;2031-10-20;S;DI1;DI de um dia;100.000000;1.000000;;S;N;
CLASSES - FIF;28.021.980/0001-28;PEPSI RENDA FIXA - FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;454.000000;456369.69;;;PJ;43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;2032-11-14;S;DI1;DI de um dia;100.000000;0.690000;;S;N;
CLASSES - FIF;28.065.429/0001-86;RENDA LIQUIDEZ FIM CRÉDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;1.000000;937681.22;;;PJ;68.406.677/0001-68;Vale do Norte AgroIndustrial e Transporte SP Ltda;2026-07-17;N;;;;;15.000000;S;N;
CLASSES - FIF;28.080.458/0001-17;SIRIUS III FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-11-30;Debêntures;Debênture conversível;N;Para negociação;;;;;5940.000000;107794.19;;;PJ;08.474.754/0001-95;ETC PARTICIPAÇÕES S/A;2029-08-08;S;TJL;Taxa de Juro de Longo Prazo;100.000000;1.000000;;S;N;
CLASSES - FIF;28.320.857/0001-08;WESTERN ASSET TOTAL CREDIT RENDA FIXA CRÉDITO PRIVADO FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;12455.000000;12566644.50;;;PJ;08.402.943/0001-52;GUARARAPES CONFECCOES S/A;2028-10-15;S;DI1;DI de um dia;100.000000;0.950000;;S;N;
CLASSES - FIF;28.581.588/0001-33;ASPEUN PGBL E VGBL FUNDO DE INVESTIMENTO MULTIMERCADO CRED PRIV PREVIDENCIÁRIO - RESP LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;110.000000;111117.16;;;PJ;43.776.517/0001-80;SABESP;2035-11-14;S;DI1;DI de um dia;100.000000;0.900000;;S;N;
CLASSES - FIF;28.581.588/0001-33;ASPEUN PGBL E VGBL FUNDO DE INVESTIMENTO MULTIMERCADO CRED PRIV PREVIDENCIÁRIO - RESP LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;120.000000;120931.92;;;PJ;88.610.126/0001-29;FRAS-LE SA;2030-10-25;S;DI1;DI de um dia;100.000000;0.788549;;S;N;
CLASSES - FIF;28.581.607/0001-21;4UM FI FINANCEIRO - CI RF CRED PRIV LP - RESP LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;9770.000000;9845873.71;;;PJ;88.610.126/0001-29;FRAS-LE SA;2030-10-25;S;DI1;DI de um dia;100.000000;0.788549;;S;N;
CLASSES - FIF;28.581.607/0001-21;4UM FI FINANCEIRO - CI RF CRED PRIV LP - RESP LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;5800.000000;5858904.82;;;PJ;43.776.517/0001-80;SABESP;2035-11-14;S;DI1;DI de um dia;100.000000;0.900000;;S;N;
CLASSES - FIF;28.663.487/0001-01;SANTANDER PB PHENON MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;S;Para negociação;;;;;850.000000;899249.51;;;PJ;33.000.167/0001-01;PETROBRAS S/A;2030-02-25;S;DI1;DI de um dia;100.000000;1.649999;;S;N;
CLASSES - FIF;28.663.487/0001-01;SANTANDER PB PHENON MULTIMERCADO CRÉDITO PRIVADO - FUNDO DE INVESTIMENTO FINANCEIRO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;S;Para negociação;;;;;460.000000;486652.67;;;PJ;33.000.167/0001-01;PETROBRAS S/A;2030-02-25;S;DI1;DI de um dia;100.000000;1.057091;;S;N;
CLASSES - FIF;28.849.716/0001-87;GAUDÍ FUNDO DE INVESTIMENTO FINANCEIRO - CLASSE DE INVESTIMENTO RF PREVIDENCIÁRIO - RESP LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;1970.000000;1980282.56;;;PJ;43.776.517/0001-80;SABESP;2032-11-14;S;DI1;DI de um dia;100.000000;0.690000;;S;N;
CLASSES - FIF;28.851.713/0001-88;ITAÚ RENDA FIXA CRÉDITO PRIVADO DIFERENCIADO IQ FUNDO DE INVESTIMENTO FINANCEIRO RESP LIMITADA;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;2523.000000;2536169.01;;;PJ;43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;2032-11-14;S;DI1;DI de um dia;100.000000;0.690000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Debêntures;Debênture simples;N;Para negociação;;;;;530.000000;165198.91;;;PJ;20.611.180/0002-36;SETELOC SA;2026-12-26;S;DI1;DI de um dia;100.000000;6.388245;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;535.000000;379350.93;;;PJ;04.931.019/0001-02;Brasbunker Par;2026-10-22;N;;;;;25.340100;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;430.000000;287330.57;;;PJ;16.811.931/0001-00;ALPHAVILLE S.A;2027-07-05;S;DI1;DI de um dia;100.000000;59.011722;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;530.000000;67273.47;;;PJ;05.826.986/0001-77;Frigorifico Be;2026-02-18;S;DI1;DI de um dia;100.000000;7.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;786.000000;79174.03;;;PJ;78.269.545/0001-95;LATI SAO JOAO;2026-02-27;S;DI1;DI de um dia;100.000000;5.819999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;555.000000;125941.26;;;PJ;77.591.402/0001-32;JOTA ELE CONSTR;2026-03-10;S;DI1;DI de um dia;100.000000;7.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;490.000000;167139.71;;;PJ;08.736.011/0001-46;GRAN COFFEE COM;2026-03-30;S;DI1;DI de um dia;100.000000;5.900000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;169.000000;57646.14;;;PJ;08.736.011/0001-46;GRAN COFFEE COM;2026-03-30;S;DI1;DI de um dia;100.000000;5.869648;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1155.000000;393511.61;;;PJ;02.060.862/0011-07;SUPERFRIO;2026-04-06;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;248.000000;69648.19;;;PJ;05.651.966/0001-02;DCENTER DISTRIB;2026-04-15;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1672.000000;644982.69;;;PJ;04.931.019/0001-02;Brasbunker Par;2026-09-08;S;DI1;DI de um dia;100.000000;11.250000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;128.000000;49376.67;;;PJ;04.931.019/0001-02;Brasbunker Par;2026-09-08;S;DI1;DI de um dia;100.000000;11.249999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;540.000000;232540.54;;;PJ;83.675.413/0001-01;MACROMAQ EQUIP;2026-09-10;S;DI1;DI de um dia;100.000000;8.747461;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;109.000000;46938.74;;;PJ;83.675.413/0001-01;MACROMAQ EQUIP;2026-09-10;S;DI1;DI de um dia;100.000000;8.864073;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;791.000000;292449.23;;;PJ;01.261.681/0001-04;WHB AUTOMOTIVE;2026-09-28;S;DI1;DI de um dia;100.000000;9.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;390.000000;295966.43;;;PJ;01.261.681/0001-04;WHB AUTOMOTIVE;2026-10-09;S;DI1;DI de um dia;100.000000;9.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;519.000000;175151.65;;;PJ;84.229.889/0001-73;Brandili Textil;2026-10-26;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;250.000000;84369.77;;;PJ;84.229.889/0001-73;Brandili Textil;2026-10-26;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;688.000000;693686.43;;;PJ;10.635.691/0001-53;VIA RONDON CONC;2026-11-12;S;DI1;DI de um dia;100.000000;5.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1060.000000;717786.13;;;PJ;09.267.996/0001-70;YUNY INCORP HOL;2026-11-27;S;DI1;DI de um dia;100.000000;6.900000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;200.000000;89099.48;;;PJ;61.532.198/0001-49;DELGA IND COM;2026-12-15;S;DI1;DI de um dia;100.000000;7.699001;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;18.000000;8018.95;;;PJ;61.532.198/0001-49;DELGA IND COM;2026-12-15;S;DI1;DI de um dia;100.000000;7.699000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;200.000000;89099.48;;;PJ;61.532.198/0001-49;DELGA IND COM;2026-12-15;S;DI1;DI de um dia;100.000000;7.699002;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;454.000000;406772.48;;;PJ;01.025.974/0001-92;VINCULA IND.COM;2026-12-18;S;DI1;DI de um dia;100.000000;8.250000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;494.000000;39273.30;;;PJ;02.045.487/0001-54;MARISOL VESTUA;2027-02-15;S;DI1;DI de um dia;100.000000;5.500100;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;20.000000;8977.53;;;PJ;02.045.487/0001-54;MARISOL VESTUA;2027-02-15;S;DI1;DI de um dia;100.000000;5.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;253.000000;180191.97;;;PJ;86.445.822/0001-00;COPOBRAS S/A;2027-04-05;S;DI1;DI de um dia;100.000000;5.499999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;900.000000;640999.09;;;PJ;86.445.822/0001-00;COPOBRAS S/A;2027-04-05;S;DI1;DI de um dia;100.000000;5.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;703.000000;541786.85;;;PJ;27.036.543/0001-15;ITV URBANISMO;2027-10-25;S;DI1;DI de um dia;100.000000;5.499999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;548.000000;422331.71;;;PJ;27.036.543/0001-15;ITV URBANISMO;2027-10-25;S;DI1;DI de um dia;100.000000;5.500001;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;197.000000;151823.63;;;PJ;27.036.543/0001-15;ITV URBANISMO;2027-10-25;S;DI1;DI de um dia;100.000000;5.500003;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;550.000000;418476.99;;;PJ;50.935.576/0001-19;PLASCAR INDUSTR;2027-12-13;S;DI1;DI de um dia;100.000000;9.371248;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;421.000000;319729.11;;;PJ;61.532.198/0001-49;DELGA IND COM;2027-12-15;S;DI1;DI de um dia;100.000000;5.918214;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1449.000000;906595.42;;;PJ;23.169.418/0001-22;PARANA EMPR.IMO;2028-01-05;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;391.000000;304640.01;;;PJ;32.402.502/0001-35;QI Sociedade de;2028-03-27;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;169.000000;158006.66;;;PJ;32.402.502/0001-35;QI Sociedade de;2028-03-27;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;800.000000;589784.01;;;PJ;23.169.418/0001-22;PARANA EMPR.IMO;2028-05-05;S;DI1;DI de um dia;100.000000;5.750000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;400.000000;22363.89;;;PJ;12.229.415/0023-26;USINA CURURIPE ACUCAR E ALCOOL;2025-12-15;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;695.000000;38888.29;;;PJ;61.554.028/0001-65;CECIL S/A - LAMINACAO DE METAIS;2025-12-15;S;DI1;DI de um dia;100.000000;6.001942;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;200.000000;26803.13;;;PJ;05.826.986/0001-77;Frigorifico Better Beef Ltda;2026-01-26;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;210.000000;142056.70;;;PJ;32.402.502/0001-35;QI Sociedade de Crédito Direto S.A.;2026-03-11;S;DI1;DI de um dia;100.000000;5.499999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;200.000000;81222.46;;;PJ;05.826.986/0001-77;Frigorifico Better Beef Ltda;2026-05-04;S;DI1;DI de um dia;100.000000;6.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;582.000000;292727.95;;;PJ;75.444.430/0001-00;DACALDA ACUCAR E ALCOOL;2026-08-18;S;DI1;DI de um dia;100.000000;5.900000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;230.000000;115682.87;;;PJ;75.444.430/0001-00;DACALDA ACUCAR E ALCOOL;2026-08-18;S;DI1;DI de um dia;100.000000;5.899993;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1484.000000;507116.74;;;PJ;85.070.068/0001-08;GONÇALVES E TORTOLA S A;2026-09-29;S;DI1;DI de um dia;100.000000;5.884910;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;893.000000;511816.75;;;PJ;02.886.413/0001-40;Indústria de Papéis Sudeste Ltda.;2026-11-25;S;DI1;DI de um dia;100.000000;8.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;309.000000;259218.86;;;PJ;06.088.741/0001-52;VALE GRANDE IND. E COM. ALI. SA;2027-02-26;S;DI1;DI de um dia;100.000000;5.350000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-11-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;822.000000;559995.18;;;PJ;52.311.289/0001-63;MARCHESAN IMPLEMENTOSD MAQ AGRICOLA;2027-03-03;S;DI1;DI de um dia;100.000000;4.499999;;S;N;
