TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;79123.61;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2038-12-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.740000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;600929.88;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-09-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.740000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;143581.93;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2036-05-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.840000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;556519.55;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2038-11-05;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;14.980000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;71765.95;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-04-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.120000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;82688.42;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2054-01-22;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.120000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;346670.61;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2038-07-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.120000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2051-07-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.120000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;372753.57;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2051-09-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.120000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;49117.04;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-09-06;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.170000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;635181.78;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-07-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.170000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2042-12-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.250000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;39321.97;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2041-09-16;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.250000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;135021.93;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2038-01-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.250000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;449230.83;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-03-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.250000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2033-05-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.250000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2041-11-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.250000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;257774.60;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2034-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.252700;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;117994.62;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2042-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.252700;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;95690.07;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2033-10-05;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.390000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;175769.33;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2033-03-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.390000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;167265.18;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-12-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.390000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2044-01-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.390000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2035-06-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.390000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2039-11-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.390000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;534629.73;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2040-10-06;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.530000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;99597.83;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-04-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.530000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;111177.82;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2037-05-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.590000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;1402385.19;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-04-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.590000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;4687.77;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2028-08-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.590000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2054-03-05;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2050-09-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;57461.70;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2054-02-12;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;107069.77;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2053-09-12;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;524970.86;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2053-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;113240.97;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2042-06-18;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;590503.36;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2053-09-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2053-10-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;395746.85;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2038-12-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;533733.10;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2053-06-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;77669.06;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-09-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;414043.42;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2047-12-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;884684.68;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2038-08-30;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.660000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;99670.14;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2034-01-28;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;15.800000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-10-01;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;28754.08;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-06-09;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2028-07-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;275944.15;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;152337.19;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2033-07-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2033-08-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-12-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;1069782.19;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-12-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.010000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-03-08;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.080000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2039-02-12;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.080000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;295229.20;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2042-12-17;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.080000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;1043231.38;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2035-09-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.080000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;93474.40;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-01-25;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.080000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;814581.02;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-02-28;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.080000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;111242.16;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2044-01-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.210000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-08-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;497046.19;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2039-02-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;16.210000;;S;N;
