TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;7500.000000;4772829.36;;;;;2027-11-05;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;13000.000000;13813766.84;;;;;2029-11-21;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5600.000000;5859200.00;;;;;2028-04-17;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;11415.000000;11422983.27;;;;;2028-08-30;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;4465.000000;4608936.36;;;;;2031-02-17;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;11000.000000;11249595.65;;;;;2029-07-16;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;3600.000000;3730212.45;;;;;2026-01-15;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;22000.000000;22851033.33;;;;;2029-12-17;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;8280.000000;8190789.26;;;;;2029-05-21;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;2800.000000;993379.70;;;;;2026-05-29;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;36000.000000;36557757.30;;;;;2030-11-22;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;27374.000000;29523693.63;;;;;2034-10-16;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;7000.000000;7045129.67;;;;;2030-08-15;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;15000.000000;15249426.70;;;;;2027-08-31;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1037381.000000;1105712.89;;;;;2029-08-20;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;7200.000000;7269889.80;;;;;2030-08-15;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;3168.000000;3315569.86;;;;;2028-07-05;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5860.000000;5906973.83;;;;;2030-09-16;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;18000.000000;18036123.87;;;;;2030-05-27;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;2808.000000;2826415.77;;;;;2026-02-20;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;7161.000000;4946854.16;;;;;2027-10-26;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;10800.000000;11081809.29;;;;;2029-07-16;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1906.000000;964766.61;;;;;2027-09-17;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;3415.000000;3559067.61;;;;;2027-01-15;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5805.000000;5883283.83;;;;;2030-07-15;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;15100.000000;15402537.90;;;;;2031-07-15;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;8604.000000;9062576.57;;;;;2026-11-30;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;10669.000000;11356602.17;;;;;2028-12-04;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1550.000000;1429486.77;;;;;2025-12-19;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;16810.000000;8950413.97;;;;;2027-11-29;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;2748.000000;132346.01;;;;;2025-10-17;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;2743.000000;215802.18;;;;;2025-10-17;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;13808.000000;13826472.38;;;;;2025-12-29;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1640.000000;1585495.59;;;;;2025-12-19;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;9624.000000;472963.89;;;;;2045-03-03;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;17500.000000;4706390.84;;;;;2025-10-17;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;18610.000000;3208113.87;;;;;2025-10-17;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;26200.000000;20226818.00;;;;;2028-08-29;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;9108.000000;9099775.26;;;;;2029-06-20;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Disponibilidades;Outros;N;Para negociação;;;;;;0.00;;;;Disponibilidade;;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Valores a pagar;Outros;N;Para negociação;;;;;;6789663.34;;;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIAGRO;49.863.204/0001-45;AZ QUEST LUNA FUNDO DE INVESTIMENTO NAS CADEIAS PRODUTIVAS DO AGRONEGÓCIO - FIAGRO - IMOBILIÁRIO;2025-09-30;1027014;538084813.02;Valores a receber;Outros;N;Para negociação;;;;;;136281.09;;;;Valores a Receber;;;;;;;;;;;
CLASSES - FIAGRO;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2025-09-30;1016523;190024133.68;Títulos Públicos;;N;Para negociação;0.000000;0.00;0.000000;0.00;11.000000;192057.46;;;;;2026-09-01;;;;;210100;;;;;
CLASSES - FIAGRO;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2025-09-30;1016523;190024133.68;Cotas de Fundos;;N;;;;;;297169.039934;13656837.72;;;;;;PJ;09577447000100;SANTANDER TÍTULOS PÚBLICOS PREMIUM RENDA FIXA REFERENCIADO DI - CIC FIF RESP LIMITADA;;;;;;;
CLASSES - FIAGRO;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2025-09-30;1016523;190024133.68;Cotas de Fundos;;S;;;;;;28555.675603;53741802.48;;;;;;PJ;28152799000150;GV CASH RENDA FIXA REFERENCIADO DI LONGO PRAZO FUNDO DE INVESTIMENTO;;;;;;;
CLASSES - FIAGRO;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2025-09-30;1016523;190024133.68;Outras aplicações;Outros instrumentos derivativos;N;Para negociação;;;;;0.000000;6512.07;;;;Outros/PDD-Prov.Dev.Duvidos;;;;PDD-Prov.Dev.Duvidos;;;;;;;
CLASSES - FIAGRO;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2025-09-30;1016523;190024133.68;Disponibilidades;Outros;N;Para negociação;;;;;;300.00;;;;Disponibilidade;;;;;;;;;;;
CLASSES - FIAGRO;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2025-09-30;1016523;190024133.68;Valores a pagar;Outros;N;Para negociação;;;;;;46442.86;;;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIAGRO;50.089.559/0001-08;AGRICONNECTION FIAGRO - DIREITOS CREDITÓRIOS;2025-09-30;1016523;190024133.68;Valores a receber;Outros;N;Para negociação;;;;;;122486090.95;;;;Valores a Receber;;;;;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Títulos ligados ao agronegócio;CPR;N;Para negociação;;;;;1.000000;4276496.11;;;;;2026-04-30;;;;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Títulos ligados ao agronegócio;CPR;N;Para negociação;;;;;1.000000;12927241.21;;;;;2028-05-02;;;;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Títulos ligados ao agronegócio;CPR;N;Para negociação;;;;;1.000000;7244403.57;;;;;2028-05-02;;;;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Títulos ligados ao agronegócio;CPR;N;Para negociação;;;;;1.000000;18722683.37;;;;;2028-09-15;;;;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;28000.000000;16925306.74;;;;;2027-06-02;;;;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras aplicações;Outros instrumentos derivativos;N;Para negociação;;;;;0.000000;1.00;;;;Im?veis/MAT16410;;;;MAT16410;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras aplicações;Outros instrumentos derivativos;N;Para negociação;;;;;0.000000;1.00;;;;Im?veis/TER V Faz Monte Aleg;;;;TER V Faz Monte Aleg;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras aplicações;Outros instrumentos derivativos;N;Para negociação;;;;;0.000000;1.00;;;;Im?veis/TER - FSP03;;;;TER - FSP03;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras aplicações;Outros instrumentos derivativos;N;Para negociação;;;;;0.000000;1.00;;;;Im?veis/TER - FSP01;;;;TER - FSP01;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras aplicações;Outros instrumentos derivativos;N;Para negociação;;;;;0.000000;1.00;;;;Im?veis/TER - FSP02;;;;TER - FSP02;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras aplicações;Outros instrumentos derivativos;N;Para negociação;;;;;0.000000;1.00;;;;Im?veis/MAT18069;;;;MAT18069;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Disponibilidades;Outros;N;Para negociação;;;;;;280138.17;;;;Disponibilidade;;;;;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Valores a pagar;Outros;N;Para negociação;;;;;;54288.03;;;;Valores a Pagar;;;;;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Valores a receber;Outros;N;Para negociação;;;;;;42452553.59;;;;Valores a Receber;;;;;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras aplicações;Outros;N;Para negociação;;;;;300001.000000;38400128.00;;;;VDPRZ/LONGPING/280323/150427/08864422000389;;PJ;08864422000389;LONGPING HIGH-TECH BIOTECNOLOGIA LT;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;21452543.00;;;;CPPRZ/MAT16410/081124/300431/;;PJ;26773833000189;FAZENDA XINGU;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;20988177.50;;;;CPPRZ/MAT18069/081124/300431/;;PJ;26773833000189;FAZENDA XINGU;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;2549071.12;;;;CPPRZ/MT68188/110523/300426/;;PJ;26773833000189;MT68188;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;832470.41;;;;CPPRZ/MT94364/110523/300426/;;PJ;26773833000189;MT94364;;;;;;;
CLASSES - FIAGRO;50.255.690/0001-06;DEMETER FUNDO DE INVESTIMENTOS NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO - IMOBILIÁRIO;2025-09-30;1016526;92400957.57;Outras operações passivas e exigibilidades;Outros;N;Para negociação;;;;;;2951449.13;;;;CPPRZ/MT49116/110523/300431/;;PJ;26773833000189;MT49116;;;;;;;
CLASSES - FIAGRO;50.469.925/0001-54;ECOAGRO MULTIPLICA FIAGRO DE RESPONSABILIDADE LIMITADA;2025-09-30;1036085;22848193.18;Cotas de Fundos;;S;;;;;;294.000000;493270.84;;;;;;PJ;34658789000194;DAYCOVAL TÍTULOS PUBLICOS I FUNDO DE INVESTIMENTO FINANCEIRO;;;;;;;
CLASSES - FIAGRO;50.469.925/0001-54;ECOAGRO MULTIPLICA FIAGRO DE RESPONSABILIDADE LIMITADA;2025-09-30;1036085;22848193.18;Cotas de Fundos;;S;;;;;;1522.000000;1596685.50;;;;;;PJ;50653785000170;COTRIBÁ FIAGRO;;;;;;;
CLASSES - FIAGRO;50.469.925/0001-54;ECOAGRO MULTIPLICA FIAGRO DE RESPONSABILIDADE LIMITADA;2025-09-30;1036085;22848193.18;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1352.000000;1051621.15;;;;;2029-02-20;;;;;;;;;;
CLASSES - FIAGRO;50.469.925/0001-54;ECOAGRO MULTIPLICA FIAGRO DE RESPONSABILIDADE LIMITADA;2025-09-30;1036085;22848193.18;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1740.000000;1827666.33;;;;;2028-12-29;;;;;;;;;;
CLASSES - FIAGRO;50.469.925/0001-54;ECOAGRO MULTIPLICA FIAGRO DE RESPONSABILIDADE LIMITADA;2025-09-30;1036085;22848193.18;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1130.000000;1129999.99;;;;;2026-09-30;;;;;;;;;;
CLASSES - FIAGRO;50.469.925/0001-54;ECOAGRO MULTIPLICA FIAGRO DE RESPONSABILIDADE LIMITADA;2025-09-30;1036085;22848193.18;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;2602.000000;2753295.49;;;;;2026-11-30;;;;;;;;;;
CLASSES - FIAGRO;50.469.925/0001-54;ECOAGRO MULTIPLICA FIAGRO DE RESPONSABILIDADE LIMITADA;2025-09-30;1036085;22848193.18;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;2330.000000;2447392.27;;;;;2026-12-30;;;;;;;;;;
