TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;555.000000;189899.97;;;PJ;77.591.402/0001-32;JOTA ELE CONSTR;2026-03-10;S;DI1;DI de um dia;100.000000;7.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;169.000000;68308.01;;;PJ;08.736.011/0001-46;GRAN COFFEE COM;2026-03-30;S;DI1;DI de um dia;100.000000;5.869648;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;490.000000;198052.80;;;PJ;08.736.011/0001-46;GRAN COFFEE COM;2026-03-30;S;DI1;DI de um dia;100.000000;5.900000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1155.000000;552481.45;;;PJ;02.060.862/0011-07;SUPERFRIO;2026-04-06;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;248.000000;96571.07;;;PJ;05.651.966/0001-02;DCENTER DISTRIB;2026-04-15;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;383.000000;333981.17;;;PJ;04.931.019/0001-02;Brasbunker Par;2026-07-20;N;;;;;25.340100;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1672.000000;775305.01;;;PJ;04.931.019/0001-02;Brasbunker Par;2026-09-08;S;DI1;DI de um dia;100.000000;11.250000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;128.000000;59353.49;;;PJ;04.931.019/0001-02;Brasbunker Par;2026-09-08;S;DI1;DI de um dia;100.000000;11.249999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;109.000000;56434.93;;;PJ;83.675.413/0001-01;MACROMAQ EQUIP;2026-09-10;S;DI1;DI de um dia;100.000000;8.864073;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;540.000000;279585.90;;;PJ;83.675.413/0001-01;MACROMAQ EQUIP;2026-09-10;S;DI1;DI de um dia;100.000000;8.747461;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;791.000000;351322.99;;;PJ;01.261.681/0001-04;WHB AUTOMOTIVE;2026-09-28;S;DI1;DI de um dia;100.000000;9.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;390.000000;350657.78;;;PJ;01.261.681/0001-04;WHB AUTOMOTIVE;2026-10-09;S;DI1;DI de um dia;100.000000;9.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;519.000000;206663.52;;;PJ;84.229.889/0001-73;Brandili Textil;2026-10-26;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;250.000000;99548.90;;;PJ;84.229.889/0001-73;Brandili Textil;2026-10-26;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1060.000000;839626.21;;;PJ;09.267.996/0001-70;YUNY INCORP HOL;2026-11-27;S;DI1;DI de um dia;100.000000;6.900000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;200.000000;103212.03;;;PJ;61.532.198/0001-49;DELGA IND COM;2026-12-15;S;DI1;DI de um dia;100.000000;7.699002;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;18.000000;9289.08;;;PJ;61.532.198/0001-49;DELGA IND COM;2026-12-15;S;DI1;DI de um dia;100.000000;7.699000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;200.000000;103212.03;;;PJ;61.532.198/0001-49;DELGA IND COM;2026-12-15;S;DI1;DI de um dia;100.000000;7.699001;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;454.000000;470665.91;;;PJ;01.025.974/0001-92;VINCULA IND.COM;2026-12-18;S;DI1;DI de um dia;100.000000;8.250000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;494.000000;44853.93;;;PJ;02.045.487/0001-54;MARISOL VESTUA;2027-02-15;S;DI1;DI de um dia;100.000000;5.500100;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;20.000000;10202.89;;;PJ;02.045.487/0001-54;MARISOL VESTUA;2027-02-15;S;DI1;DI de um dia;100.000000;5.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;253.000000;196285.95;;;PJ;86.445.822/0001-00;COPOBRAS S/A;2027-04-05;S;DI1;DI de um dia;100.000000;5.499999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;900.000000;698250.43;;;PJ;86.445.822/0001-00;COPOBRAS S/A;2027-04-05;S;DI1;DI de um dia;100.000000;5.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;141.000000;112184.04;;;PJ;09.262.835/0001-94;COLEGIO DA VINC;2027-04-28;S;DI1;DI de um dia;100.000000;8.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;700.000000;605000.77;;;PJ;01.306.014/0001-09;STOCK TECH S.A;2027-06-18;S;DI1;DI de um dia;100.000000;6.499096;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;900.000000;757086.88;;;PJ;27.036.543/0001-15;ITV URBANISMO;2027-10-25;S;DI1;DI de um dia;100.000000;5.499999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;550.000000;453025.24;;;PJ;50.935.576/0001-19;PLASCAR INDUSTR;2027-12-13;S;DI1;DI de um dia;100.000000;9.371248;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;421.000000;348375.45;;;PJ;61.532.198/0001-49;DELGA IND COM;2027-12-15;S;DI1;DI de um dia;100.000000;5.918214;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1449.000000;933273.59;;;PJ;23.169.418/0001-22;PARANA EMPR.IMO;2028-01-05;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;391.000000;331354.74;;;PJ;32.402.502/0001-35;QI Sociedade de;2028-03-27;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;169.000000;169955.61;;;PJ;32.402.502/0001-35;QI Sociedade de;2028-03-27;S;DI1;DI de um dia;100.000000;6.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;800.000000;592692.65;;;PJ;23.169.418/0001-22;PARANA EMPR.IMO;2028-05-05;S;DI1;DI de um dia;100.000000;5.750000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;136.000000;11378.49;;;PJ;61.144.150/0006-78;PADO S A IND COM IMPORT;2025-11-24;S;DI1;DI de um dia;100.000000;6.997817;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;122.000000;10207.74;;;PJ;61.144.150/0006-78;PADO S A IND COM IMPORT;2025-11-24;S;DI1;DI de um dia;100.000000;6.998253;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;304.000000;25487.36;;;PJ;61.144.150/0006-78;PADO S A IND COM IMPORT;2025-11-24;S;DI1;DI de um dia;100.000000;7.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;400.000000;67217.88;;;PJ;12.229.415/0023-26;USINA CURURIPE ACUCAR E ALCOOL;2025-12-15;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;695.000000;117065.80;;;PJ;61.554.028/0001-65;CECIL S/A - LAMINACAO DE METAIS;2025-12-15;S;DI1;DI de um dia;100.000000;6.001942;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;200.000000;53677.92;;;PJ;05.826.986/0001-77;Frigorifico Better Beef Ltda;2026-01-26;S;DI1;DI de um dia;100.000000;5.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;50.000000;50802.36;;;PJ;32.402.502/0001-35;QI Sociedade de Crédito Direto S.A.;2026-03-11;S;DI1;DI de um dia;100.000000;39.561562;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;708.000000;719361.48;;;PJ;32.402.502/0001-35;QI Sociedade de Crédito Direto S.A.;2026-03-11;S;DI1;DI de um dia;100.000000;5.499973;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;200.000000;93260.00;;;PJ;05.826.986/0001-77;Frigorifico Better Beef Ltda;2026-05-04;S;DI1;DI de um dia;100.000000;6.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;582.000000;292811.56;;;PJ;75.444.430/0001-00;DACALDA ACUCAR E ALCOOL;2026-08-18;S;DI1;DI de um dia;100.000000;5.900000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;230.000000;115715.91;;;PJ;75.444.430/0001-00;DACALDA ACUCAR E ALCOOL;2026-08-18;S;DI1;DI de um dia;100.000000;5.899993;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1484.000000;500490.30;;;PJ;85.070.068/0001-08;GONÇALVES E TORTOLA S A;2026-09-29;S;DI1;DI de um dia;100.000000;5.884910;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;893.000000;596899.06;;;PJ;02.886.413/0001-40;Indústria de Papéis Sudeste Ltda.;2026-11-25;S;DI1;DI de um dia;100.000000;8.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;309.000000;292109.08;;;PJ;06.088.741/0001-52;VALE GRANDE IND. E COM. ALI. SA;2027-02-26;S;DI1;DI de um dia;100.000000;5.350000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;200.000000;153496.62;;;PJ;52.311.289/0001-63;MARCHESAN IMPLEMENTOSD MAQ AGRICOLA;2027-03-03;S;DI1;DI de um dia;100.000000;4.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;822.000000;630871.11;;;PJ;52.311.289/0001-63;MARCHESAN IMPLEMENTOSD MAQ AGRICOLA;2027-03-03;S;DI1;DI de um dia;100.000000;4.499999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1164.000000;313057.80;;;PJ;47.333.539/0001-26;Ind.Ceramica Fragnani Ltda;2027-03-29;S;DI1;DI de um dia;100.000000;5.500000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;273.000000;161680.29;;;PJ;06.088.741/0001-52;VALE GRANDE IND. E COM. ALI. SA;2027-04-01;S;DI1;DI de um dia;100.000000;5.699999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;107.000000;63369.20;;;PJ;06.088.741/0001-52;VALE GRANDE IND. E COM. ALI. SA;2027-04-01;S;DI1;DI de um dia;100.000000;5.745614;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;548.000000;324545.04;;;PJ;06.088.741/0001-52;VALE GRANDE IND. E COM. ALI. SA;2027-04-01;S;DI1;DI de um dia;100.000000;5.700000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;149.000000;107430.87;;;PJ;52.645.009/0001-53;FRIGOESTRELA SA;2027-05-31;S;DI1;DI de um dia;100.000000;5.750000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;815.000000;587625.22;;;PJ;52.645.009/0001-53;FRIGOESTRELA SA;2027-05-31;S;DI1;DI de um dia;100.000000;5.755559;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;500.000000;397577.82;;;PJ;75.444.430/0001-00;DACALDA ACUCAR E ALCOOL;2027-11-02;S;DI1;DI de um dia;100.000000;5.700705;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1245.000000;480135.57;;;PJ;17.245.234/0001-00;CIA FIACAO TEC CEDRO E CACHOEIRA;2027-05-24;S;DI1;DI de um dia;100.000000;6.120598;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;222.000000;162134.03;;;PJ;04.821.041/0001-08;METALFRIO SOLUT;2028-03-23;S;DI1;DI de um dia;100.000000;6.647901;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;1310.000000;264888.64;;;PJ;11.425.560/0001-04;Krasis Particip;2025-10-15;S;DI1;DI de um dia;100.000000;5.999737;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;1027.000000;85988.36;;;PJ;40.008.239/0001-22;CONSAG ENGENHAR;2025-10-30;S;DI1;DI de um dia;100.000000;6.750000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;635.000000;214225.69;;;PJ;61.189.288/0001-89;MARISA LOJAS S.;2025-11-24;S;DI1;DI de um dia;100.000000;9.899870;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;554.000000;62150.05;;;PJ;04.562.559/0001-66;CIA NAVEGA AMAZ;2025-12-01;S;DI1;DI de um dia;100.000000;8.000000;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;400.000000;66974.67;;;PJ;04.562.559/0001-66;CIA NAVEGA AMAZ;2025-12-01;N;;;;;19.986599;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;890.000000;199075.75;;;PJ;10.635.691/0001-53;VIA RONDON CONC;2025-12-01;S;DI1;DI de um dia;100.000000;4.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;354.000000;270234.68;;;PJ;58.731.662/0001-11;Ri Happy Brinqu;2025-12-10;S;DI1;DI de um dia;100.000000;7.219510;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;880.000000;515677.66;;;PJ;30.779.649/0001-13;HOSPITAL E MAT;2026-04-28;S;DI1;DI de um dia;100.000000;4.489349;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;680.000000;237866.23;;;PJ;50.564.053/0001-03;BOMBRIL S/A;2026-06-10;S;DI1;DI de um dia;100.000000;4.769482;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;780.000000;397341.89;;;PJ;41.246.890/0001-01;RENTAL PART;2026-06-22;S;DI1;DI de um dia;100.000000;4.999999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;1030.000000;703899.34;;;PJ;01.928.075/0001-08;DMA DISTRIBUIDO;2026-07-09;S;DI1;DI de um dia;100.000000;4.999537;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;440.000000;215020.83;;;PJ;47.383.971/0001-21;PLANOVA PLANEJA;2026-07-13;S;DI1;DI de um dia;100.000000;6.056142;;N;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;1105.000000;1107897.96;;;PJ;82.069.113/0001-08;DISTRIBUIDORA P;2026-07-27;S;DI1;DI de um dia;100.000000;7.199994;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;500.000000;310924.05;;;PJ;03.852.459/0001-01;EGTC INFRA;2026-07-31;S;DI1;DI de um dia;100.000000;5.045259;;N;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;1362.000000;1372811.16;;;PJ;61.189.288/0001-89;MARISA LOJAS S.;2026-09-17;S;DI1;DI de um dia;100.000000;8.499999;;S;N;
CLASSES - FIF;28.877.869/0001-38;QUATA RWM PLUS FUNDO INVESTIMENTO RENDA FIXA CREDITO PRIVADO;2025-09-30;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;390.000000;179487.86;;;PJ;50.564.053/0001-03;BOMBRIL S/A;2026-09-25;S;DI1;DI de um dia;100.000000;5.486680;;S;N;
