TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
CLASSES - FIF;29.275.394/0001-72;UBS SUPRASSUMO FUNDO DE INVESTIMENTO FINANCEIRO - AÇÕES RESPONSABILIDADE LIMITADA;2025-10-31;Títulos ligados ao agronegócio;CPR;N;Para negociação;;;;;1.000000;1499493.74;;;PJ;12.006.181/0001-42;ALIANCA AGRICOLA DO CERRADO S.A.;2026-12-15;S;DI1;DI de um dia;100.000000;6.500000;;S;N;
CLASSES - FIF;29.720.568/0001-69;R CAPITAL PRISMA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CP INVESTIMENTO NO EXTERIOR;2025-10-31;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1.000000;12794574.56;;;PJ;00.369.161/0001-57;GPK S.A. - EM RJ;2031-10-28;S;OUT;OUTROS;100.000000;6.231038;;N;N;
CLASSES - FIF;29.720.568/0001-69;R CAPITAL PRISMA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CP INVESTIMENTO NO EXTERIOR;2025-10-31;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;2.000000;43524309.90;;;PJ;23.419.923/0001-88;CIRCUITO DE COMPRAS;2027-02-09;S;OUT;OUTROS;100.000000;25.360000;;N;N;
CLASSES - FIF;29.722.489/0001-97;G5 EVOLVE FIF - CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESPONSABILIDADE LIMITADA;2025-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;115.000000;29120.52;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;9.005322;;S;N;
CLASSES - FIF;29.909.331/0001-20;INFINITU FUNDO DE INVESTIMENTO FINANCEIRO;2025-10-31;Títulos de Crédito Privado;CCB;N;Mantido até o vencimento;0.000000;0.00;0.000000;0.00;1.000000;1173105.52;;;PJ;09.478.309/0001-66;BRASIL BIO FUELS S.A.;2027-05-17;S;DI1;DI de um dia;100.000000;6.170000;;N;N;
CLASSES - FIF;29.983.445/0001-10;WESTERN ASSET PREVINORTE FIF MULTIMERCADO RESPONSABILIDADE LIMITADA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;378.000000;378456.81;;;PJ;05.197.443/0001-38;HAPVIDA PARTICIPACOES E INVESTIMENT;2033-10-15;S;DI1;DI de um dia;100.000000;1.050000;;S;N;
CLASSES - FIF;29.983.496/0001-42;WESTERN ASSET PREV CREDIT 2 RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO CRÉDITO PRIV RESP LIMITADA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1432.000000;1433730.54;;;PJ;05.197.443/0001-38;HAPVIDA PARTICIPACOES E INVESTIMENT;2033-10-15;S;DI1;DI de um dia;100.000000;1.050000;;S;N;
CLASSES - FIF;30.282.464/0001-07;JOULE APADMA FUNDO DE INVESTIMENTO MULTIMERCADO;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;790.000000;93032.07;;;PJ;12.528.708/0001-07;AERIS INSDUSTRI;2030-03-30;S;DI1;DI de um dia;100.000000;2.000000;;S;N;
CLASSES - FIF;30.330.483/0001-53;MBPREV IV RENDA FIXA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;134.000000;134161.94;;;PJ;05.197.443/0001-38;HAPVIDA PARTICIPACOES E INVESTIMENT;2033-10-15;S;DI1;DI de um dia;100.000000;1.050000;;S;N;
CLASSES - FIF;30.330.495/0001-88;FCOPEL II FUNDO DE INVESTIMENTO RENDA FIXA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;350.000000;350438.37;;;PJ;24.396.489/0001-20;BRK AMBIENTAL PARTICIPACOES S.A.;2030-10-15;S;DI1;DI de um dia;100.000000;1.900000;;S;N;
CLASSES - FIF;30.338.831/0001-39;XPA VERTICE CRÉDITO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2025-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;0.000000;0.00;0.000000;0.00;1000.000000;457667.29;;;PJ;08.769.451/0001-08;VIRGO COMPANHIA;2026-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;12.552415;;S;N;
CLASSES - FIF;30.338.838/0001-50;CAPITÂNIA CREDPREVIDÊNCIA MÁSTER FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LTDA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;6141.000000;6197356.34;;;PJ;24.624.551/0001-94;ARGO ENERGIA EMPREENDIMENTOS PARTIC;2030-10-15;S;DI1;DI de um dia;100.000000;0.731332;;S;N;
CLASSES - FIF;30.338.838/0001-50;CAPITÂNIA CREDPREVIDÊNCIA MÁSTER FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LTDA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1982.000000;1984482.42;;;PJ;24.396.489/0001-20;BRK AMBIENTAL PARTICIPACOES S.A.;2030-10-15;S;DI1;DI de um dia;100.000000;2.073370;;S;N;
CLASSES - FIF;30.338.838/0001-50;CAPITÂNIA CREDPREVIDÊNCIA MÁSTER FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LTDA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;4527997.000000;1960727.03;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2030-10-09;S;DI1;DI de um dia;100.000000;2.090977;;S;N;
CLASSES - FIF;30.338.838/0001-50;CAPITÂNIA CREDPREVIDÊNCIA MÁSTER FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LTDA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;11866.000000;5135.84;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2030-10-09;S;DI1;DI de um dia;100.000000;1.084490;;S;N;
CLASSES - FIF;30.338.838/0001-50;CAPITÂNIA CREDPREVIDÊNCIA MÁSTER FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LTDA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;3201.000000;3197847.22;;;PJ;02.919.555/0001-67;ARTERIS SA;2032-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.515648;;S;N;
CLASSES - FIF;30.338.838/0001-50;CAPITÂNIA CREDPREVIDÊNCIA MÁSTER FI FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LTDA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1763.000000;1880116.92;;;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO;2032-08-25;S;DI1;DI de um dia;100.000000;1.952941;;S;N;
CLASSES - FIF;30.353.549/0001-20;AUGME PRO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-10-31;Títulos de Crédito Privado;CCB;N;Para negociação;0.000000;0.00;0.000000;0.00;1.000000;907432.71;;;PJ;11.581.339/0001-45;BMP CREDITO;2034-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;13.190144;;S;N;
CLASSES - FIF;30.353.549/0001-20;AUGME PRO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;621.000000;421004.02;;;PJ;35.237.331/0001-24;MOTTU LOCACAO D;2027-02-14;S;DI1;DI de um dia;100.000000;6.408959;;S;N;
CLASSES - FIF;30.353.549/0001-20;AUGME PRO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;613.000000;511963.09;;;PJ;23.009.600/0001-16;3L LOCA  ES E S;2028-04-29;S;DI1;DI de um dia;100.000000;5.039378;;S;N;
CLASSES - FIF;30.353.549/0001-20;AUGME PRO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;451.000000;395207.02;;;PJ;23.599.885/0001-92;PLUGIFY TECNOLO;2029-08-15;S;DI1;DI de um dia;100.000000;4.499999;;S;N;
CLASSES - FIF;30.353.549/0001-20;AUGME PRO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;382.000000;386051.28;;;PJ;07.358.108/0001-08;EVEO SA;2030-02-20;S;DI1;DI de um dia;100.000000;6.509854;;S;N;
CLASSES - FIF;30.353.549/0001-20;AUGME PRO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;55.000000;53381.57;;;PJ;23.599.885/0001-92;PLUGIFY TECNOLO;2030-05-21;S;DI1;DI de um dia;100.000000;4.499999;;S;N;
CLASSES - FIF;30.353.549/0001-20;AUGME PRO CLASSE DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO - RESP LIMITADA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;63470.000000;55047.11;;;PJ;55.512.223/0001-20;SAN VICENTE EMP;2030-12-12;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.186642;;S;N;
CLASSES - FIF;30.453.289/0001-65;G5 ALLOCATION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1184.000000;620139.66;;;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO S A PETROBRAS;2026-01-15;S;DI1;DI de um dia;106.250000;103.717200;;S;N;
CLASSES - FIF;30.453.289/0001-65;G5 ALLOCATION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;207.000000;291899.24;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2026-03-16;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;4.040000;;S;N;
CLASSES - FIF;30.453.289/0001-65;G5 ALLOCATION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;166.000000;190659.03;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2029-07-16;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;3.602000;;S;N;
CLASSES - FIF;30.453.289/0001-65;G5 ALLOCATION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;7270.000000;8329942.26;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2030-06-17;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;5.800000;;S;N;
CLASSES - FIF;30.453.289/0001-65;G5 ALLOCATION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;211.000000;189322.09;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2032-08-16;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.588500;;S;N;
CLASSES - FIF;30.453.289/0001-65;G5 ALLOCATION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;6208.000000;1573797.59;;;PJ;10.753.164/0001-43;ECO SECURITIZADORA DE DIREITOS CREDITORIOS DO AGRO;2025-12-15;S;DI1;DI de um dia;100.000000;9.000000;;S;N;
CLASSES - FIF;30.568.172/0001-27;AUGME HIGH GRADE FUNDO DE INVESTIMENTO RENDA FIXA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;2166411.000000;1878913.96;;;PJ;55.512.223/0001-20;SAN VICENTE EMP;2030-12-12;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.186642;;S;N;
CLASSES - FIF;30.568.172/0001-27;AUGME HIGH GRADE FUNDO DE INVESTIMENTO RENDA FIXA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;3098.000000;3006838.30;;;PJ;23.599.885/0001-92;PLUGIFY TECNOLO;2030-05-21;S;DI1;DI de um dia;100.000000;4.500003;;S;N;
CLASSES - FIF;30.568.172/0001-27;AUGME HIGH GRADE FUNDO DE INVESTIMENTO RENDA FIXA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;0.000000;0.00;0.000000;0.00;1545.000000;1047425.46;;;PJ;35.237.331/0001-24;MOTTU LOCACAO D;2027-02-14;S;DI1;DI de um dia;100.000000;6.918369;;S;N;
CLASSES - FIF;30.568.861/0001-31;AGADIR FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;293.000000;422856.68;;;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO S A PETROBRAS;2026-01-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.345900;;S;N;
CLASSES - FIF;30.593.140/0001-81;ITAÚ FLEXPREV ACTIVE FIX FIF RF CRÉD PRIV - RESP LIMITADA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;16485.000000;16710061.55;;;PJ;08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENE;2027-10-14;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
CLASSES - FIF;30.618.302/0001-99;BB COMPARTILHADO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LP RESP LIMITADA;2025-10-31;Debêntures;Debênture Permutável;N;Para negociação;;;;;512.000000;28403.95;;;PJ;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2025-12-31;S;PRE;Taxa de juro prefixada;100.000000;12.682500;;S;N;
CLASSES - FIF;30.618.457/0001-25;PLURAL DEBÊNTURES INCENTIVADAS HEDGE MASTER FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RL;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;1641.000000;1633861.58;;;PJ;17.281.106/0001-03;COMPANHIA DE SANEAMENTO DE MINAS GE;2035-10-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.616002;;S;N;
CLASSES - FIF;30.618.643/0001-64;CSHG TOTH VNA FUNDO DE INVESTIMENTO FINANCEIRO - AÇÕES RESPONSABILIDADE LIMITADA;2025-10-31;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1.000000;543076.29;;;PJ;30.618.643/0001-64;CSHG TOTH VNA FUNDO DE INVESTIMENTO;2027-08-19;N;;;;;100.000000;N;N;
CLASSES - FIF;30.642.042/0001-97;BARCELOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;27698.000000;137678.64;;;PJ;60.444.437/0001-46;LIGHT SERVICOS ELETRICIDADE SA;2027-08-31;S;PRE;Taxa de juro prefixada;100.000000;0.000000;;S;N;
CLASSES - FIF;30.642.042/0001-97;BARCELOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;Debêntures;Debênture simples;N;Para negociação;;;;;573.000000;145993.74;;;PJ;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2027-12-31;S;DI1;DI de um dia;100.000000;0.000000;;S;N;
CLASSES - FIF;30.642.042/0001-97;BARCELOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;51.000000;26248.32;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2026-12-17;S;DI1;DI de um dia;100.000000;5.350000;;S;N;
CLASSES - FIF;30.642.042/0001-97;BARCELOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2025-10-31;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;303.000000;155945.91;;;PJ;02.773.542/0001-22;OPEA SECURITIZADORA S.A.;2026-12-17;S;DI1;DI de um dia;100.000000;5.350001;;S;N;
CLASSES - FIF;30.909.999/0001-57;POLO CRÉDITO PRIVADO MASTER II INVESTIMENTO NO EXTERIOR FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;5600.000000;5830215.69;;;PJ;11.114.284/0001-63;CASA & VIDEO RIO DE JANEIRO;2025-12-10;S;DI1;DI de um dia;100.000000;99.999981;;S;N;
CLASSES - FIF;30.909.999/0001-57;POLO CRÉDITO PRIVADO MASTER II INVESTIMENTO NO EXTERIOR FIF MULTIMERCADO - RESPONSABILIDADE LIMITADA;2025-10-31;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;7500.000000;8466666.75;;;PJ;11.114.284/0001-63;CASA & VIDEO RIO DE JANEIRO;2025-12-23;S;DI1;DI de um dia;100.000000;99.407794;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1.000000;525202.10;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2033-10-20;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;18.160000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2052-08-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;9.511000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;891988.88;;;PJ;75.476.959/0001-05;*** A Definir ***;2035-02-28;S;IGM;Índice Geral de Preços-Mercado (IGP-M);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;0.000000;0.02;;;PJ;09.304.427/0001-58;HABITASEC SECURITIZADORA S.A.;2030-10-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;749695.31;;;PJ;13.466.028/0001-60;PALMEIRA EMPREENDIMENTOS IMOBILIARIOS LTDA;2034-03-30;S;IGM;Índice Geral de Preços-Mercado (IGP-M);100.000000;10.980000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;93111.20;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2041-05-02;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;84028.99;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2051-07-02;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2051-08-05;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2041-10-05;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2041-07-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;29131.97;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2041-08-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;47808.45;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2036-09-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;100859.99;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-12-10;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;529362.40;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2051-07-12;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;708804.43;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2051-01-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2043-04-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2026-05-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;1.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2040-07-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
CLASSES - FIF;30.982.547/0001-09;MAUA CAPITAL REAL ESTATE DEBT III - FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO;2025-10-31;Títulos de Crédito Privado;CCI;N;Para negociação;;;;;2.000000;0.00;;;PJ;32.402.502/0001-35;QI SOCIEDADEDE CREDITODIRETO SA;2040-08-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;0.000000;;S;N;
