TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;450.120000;723408.11;;;;;;PJ;46231905000173;VAIL II PRECATÓRIO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;2564.680000;4216507.57;;;;;;PJ;46929994000126;GRATIAM FLOW FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;982.560000;1053412.16;;;;;;PJ;50653785000170;COTRIBÁ FIAGRO;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;1125.980000;1448828.02;;;;;;PJ;51731270000103;D'ORO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CORPORATIVO - RESP LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;S;;;;;;609622.130000;807226.02;;;;;;PJ;55259749000140;ALPHA APEX FUNDO DE INVESTIMENTO MULTIMERCADO;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;702.620000;908509.51;;;;;;PJ;55932544000183;KIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;1646.560000;1986521.54;;;;;;PJ;57362995000158;MILK INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;1714.010000;1812473.47;;;;;;PJ;57441816000178;PROSPER INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL  RESP LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;922.440000;344417.36;;;;;;PJ;58293429000102;AZURE II FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;131.820000;149861.01;;;;;;PJ;58475489000138;Z 5 II FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;2245.660000;2498185.93;;;;;;PJ;59475109000128;SOLDI INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;3816.780000;4084551.77;;;;;;PJ;60413367000169;PARUSIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;5596.210000;6024092.56;;;;;;PJ;61009520000150;AG ANTECIPA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;791.620000;820617.16;;;;;;PJ;61918781000192;PARCELA DIÁRIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Cotas de Fundos;;N;;;;;;2988.600000;3005005.14;;;;;;PJ;62230042000176;ATLAS PRIME FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Valores a pagar;Outros;N;Para negociação;;;;;;151097.16;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES - FIDC;45.953.169/0001-02;RESERVA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039531;50653074.80;Valores a receber;Outros;N;Para negociação;;;;;;8248.70;;;;VALORES A RECEBER;;;;;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Cotas de Fundos;;S;;;;;;749.000000;1268568.53;;;;;;PJ;34658859000104;DAYCOVAL TITULOS PUBLICOS II FUNDO DE INVESTIMENTO FINANCEIRO;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Cotas de Fundos;;S;;;;;;457136.000000;88659064.47;;;;;;PJ;43690506000182;JIVE BOSSANOVA MASTER HIGH YIELD - FIDC DE RESPONSABILIDADE ILIMITADA;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Disponibilidades;Outros;N;Para negociação;;;;;;1000.00;;;;TITULO DE CAIXA;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;0.27;;;;AJUSTE DE COTAS;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;341053.52;;;;COTAS   A RESGATAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;4165.32;;;;Despesa Provis?o;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;892.88;;;;IR Calculado Resga CO;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;50.87;;;;IR S/RESGATE IR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;4794.09;;;;PFee  CO  a Recolher;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;85468.76;;;;PFee Calculad;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;830.37;;;;PROV GALGO GALGO;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;3412.87;;;;TXADM A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;1137.62;;;;TXCUST A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;144764.50;;;;TXGESTAO A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a pagar;Outros;N;Para negociação;;;;;;17685.42;;;;TXREBATE A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a receber;Outros;N;Para negociação;;;;;;444.16;;;;ANBIMA DIFERIDO;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.322.919/0001-00;JIVE BOSSANOVA HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC CRÉDITO PRIVADO;2025-10-31;1035564;89327963.94;Valores a receber;Outros;N;Para negociação;;;;;;3143.27;;;;CVM DIFERIDO;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Cotas de Fundos;;S;;;;;;23503.000000;38744.97;;;;;;PJ;36771728000164;DAYCOVAL TITULOS PUBLICOS IV FUNDO DE INVESTIMENTO FINANCEIRO;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Cotas de Fundos;;S;;;;;;16791.000000;33126422.39;;;;;;PJ;29152737000101;POUSO ALEGRE FIC FIDC MULTISSETORIAL - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Cotas de Fundos;;S;;;;;;42988.000000;71518161.19;;;;;;PJ;45721977000136;MONARCA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Disponibilidades;Outros;N;Para negociação;;;;;;1000.00;;;;TITULO DE CAIXA;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a pagar;Outros;N;Para negociação;;;;;;9784.08;;;;Despesa Provis?o;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a pagar;Outros;N;Para negociação;;;;;;103634551.30;;;;SN OPI FFIDC CDI;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a pagar;Outros;N;Para negociação;;;;;;8643.16;;;;TXADM A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a pagar;Outros;N;Para negociação;;;;;;3841.40;;;;TXCUST A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a pagar;Outros;N;Para negociação;;;;;;1920.69;;;;TXESCRITURAC A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a pagar;Outros;N;Para negociação;;;;;;2881.05;;;;TXGESTAO A PAGAR;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a receber;Outros;N;Para negociação;;;;;;490.20;;;;ANBIMA DIFERIDO;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a receber;Outros;N;Para negociação;;;;;;103634551.30;;;;COTA SENIOR CDI;;PJ;46323185000176;OPI MULTISEGMENTO FIC FIDC;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a receber;Outros;N;Para negociação;;;;;;5814.83;;;;CVM DIFERIDO;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.323.185/0001-76;OPI MULTISEGMENTO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA;2025-10-31;1035540;104663563.20;Valores a receber;Outros;N;Para negociação;;;;;;0.00;;;;Valores a Receber;;PJ;62232889000190;BANCO DAYCOVAL S.A.;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Títulos Públicos;;N;Para negociação;0.000000;0.00;0.000000;0.00;45.000000;794764.48;;;;;2028-03-01;;;;;210100;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Cotas de Fundos;;N;;;;;;6540345.000000;3020538.45;;;;;;PJ;08417544000165;CRÉDITO UNIVERSITÁRIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Cotas de Fundos;;N;;;;;;1665.000000;124356.45;;;;;;PJ;08632394000102;RED - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL LP - RESPONSABILIDADE  LIMITADA;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Cotas de Fundos;;N;;;;;;1385.000000;1112479.67;;;;;;PJ;17250006000110;RED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS REAL LP DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Cotas de Fundos;;S;;;;;;3241850.810000;7473128.75;;;;;;PJ;23668524000150;G5 FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Cotas de Fundos;;N;;;;;;1800.000000;148054.43;;;;;;PJ;23956882000169;SB CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL DE CLASSE UNICA FECHADA;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Cotas de Fundos;;N;;;;;;90331.070000;5901963.59;;;;;;PJ;32969493000169;LIBER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Cotas de Fundos;;N;;;;;;3935298.900000;297503.99;;;;;;PJ;35868733000127;EXES XINGU FI EM CADEIAS DO AGRONEGÓCIO - DIREITOS CREDITÓRIOS - FIAGRO FIDC - RESP LIMITADA;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Cotas de Fundos;;N;;;;;;12757.840000;17942310.00;;;;;;PJ;41649927000134;LIBER CRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Cotas de Fundos;;N;;;;;;4305.000000;547437.99;;;;;;PJ;45853976000145;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO IX;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Valores a pagar;Outros;N;Para negociação;;;;;;41060.27;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES - FIDC;46.331.116/0001-04;G5 FINTECH II FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039318;37322148.66;Valores a receber;Outros;N;Para negociação;;;;;;671.13;;;;VALORES A RECEBER;;;;;;;;;;;
CLASSES - FIDC;46.339.525/0001-57;HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039339;17730588.13;Cotas de Fundos;;S;;;;;;24073.180000;121945.30;;;;;;PJ;09215250000113;BTG PACTUAL TESOURO SELIC FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI;;;;;;;
CLASSES - FIDC;46.339.525/0001-57;HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039339;17730588.13;Cotas de Fundos;;N;;;;;;21.910000;1935188.68;;;;;;PJ;23216398000101;MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;46.339.525/0001-57;HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039339;17730588.13;Cotas de Fundos;;N;;;;;;39.920000;72576.47;;;;;;PJ;29242877000170;AVANTI MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;46.339.525/0001-57;HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039339;17730588.13;Cotas de Fundos;;N;;;;;;675.940000;1212694.91;;;;;;PJ;31608972000197;GAD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;46.339.525/0001-57;HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039339;17730588.13;Cotas de Fundos;;N;;;;;;2896.720000;6450490.32;;;;;;PJ;32388135000162;MULTIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;46.339.525/0001-57;HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039339;17730588.13;Cotas de Fundos;;N;;;;;;3187.050000;5229707.21;;;;;;PJ;32510577000130;MULTIPLICA LONG TERM LONGO PRAZO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;46.339.525/0001-57;HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039339;17730588.13;Cotas de Fundos;;N;;;;;;372.190000;488531.67;;;;;;PJ;38447838000109;ARTEB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;46.339.525/0001-57;HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039339;17730588.13;Cotas de Fundos;;N;;;;;;2035.220000;2264087.13;;;;;;PJ;59475109000128;SOLDI INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;;;;;;;
CLASSES - FIDC;46.339.525/0001-57;HOD MULTIPLICA 60 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039339;17730588.13;Valores a pagar;Outros;N;Para negociação;;;;;;44633.56;;;;VALORES A PAGAR;;;;;;;;;;;
CLASSES - FIDC;46.391.535/0001-31;EMPIRICUS ATRIUM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-10-31;1039185;40349326.68;Títulos Públicos;;N;Para negociação;17.000000;299164.94;0.000000;0.00;63.000000;1110204.00;;;;;2029-09-01;;;;;210100;;;;;
